,0
5644,737
5645,739
5646,1368
5647,1373
5648,1377
5649,789
5650,767
5651,685
5652,679
5653,679
5654,657
5655,665
5656,666
5657,666
5658,324
5659,323
5660,197
5661,448
5662,982
5663,976
5664,974
5665,554
5666,553
5667,553
5668,842
5669,1119
5670,865
5671,1037
5672,913
5673,917
5674,615
5675,612
5676,682
5677,690
5678,678
5679,679
5680,777
5681,781
5682,844
5683,842
5684,876
5685,792
5686,788
5687,788
5688,1308
5689,1491
5690,1393
5691,759
5692,754
5693,756
5694,756
5695,756
5696,940
5697,1016
5698,1020
5699,1018
5700,686
5701,666
5702,696
5703,836
5704,734
5705,599
5706,603
5707,603
5708,468
5709,743
5710,1201
5711,1203
5712,811
5713,629
5714,624
5715,624
5716,950
5717,953
5718,953
5719,953
5720,961
5721,1191
5722,772
5723,860
5724,836
5725,916
5726,979
5727,843
5728,919
5729,1037
5730,1027
5731,1044
5732,1039
5733,342
5734,342
5735,342
5736,701
5737,708
5738,720
5739,962
5740,970
5741,960
5742,863
5743,855
5744,896
5745,893
5746,876
5747,132
5748,133
5749,133
5750,731
5751,732
5752,896
5753,896
5754,906
5755,905
5756,897
5757,897
5758,924
5759,927
5760,929
5761,929
5762,811
5763,810
5764,1356
5765,1349
5766,1106
5767,1106
5768,1105
5769,1057
5770,1025
5771,963
5772,1139
5773,1144
5774,1146
5775,1160
5776,1892
5777,1887
5778,1343
5779,1165
5780,1157
5781,1156
5782,434
5783,431
5784,850
5785,870
5786,832
5787,833
5788,832
5789,832
5790,1011
5791,1007
5792,879
5793,789
5794,384
5795,384
5796,385
5797,385
5798,899
5799,895
5800,895
5801,829
5802,829
5803,829
5804,549
5805,550
5806,735
5807,737
5808,735
5809,1654
5810,1189
5811,789
5812,794
5813,794
5814,568
5815,581
5816,592
5817,983
5818,985
5819,988
5820,1157
5821,1098
5822,1106
5823,653
5824,653
5825,653
5826,1170
5827,1175
5828,1449
5829,1447
5830,1447
5831,1447
5832,792
5833,789
5834,899
5835,965
5836,898
5837,1148
5838,1154
5839,737
5840,852
5841,851
5842,1161
5843,1134
5844,1134
5845,992
5846,1001
5847,1157
5848,1137
5849,1134
5850,1134
5851,1576
5852,1432
5853,1425
5854,689
5855,688
5856,690
5857,690
5858,649
5859,661
5860,1064
5861,1065
5862,785
5863,783
5864,799
5865,1136
5866,1134
5867,1135
5868,1134
5869,1205
5870,1126
5871,473
5872,471
5873,471
5874,755
5875,751
5876,747
5877,811
5878,817
5879,990
5880,971
5881,970
5882,650
5883,631
5884,630
5885,889
5886,895
5887,423
5888,438
5889,427
5890,877
5891,866
5892,1306
5893,1322
5894,1321
5895,1313
5896,841
5897,820
5898,841
5899,836
5900,831
5901,1272
5902,1286
5903,1284
5904,1282
5905,1080
5906,1062
5907,919
5908,713
5909,708
5910,574
5911,575
5912,578
5913,1562
5914,1567
5915,886
5916,884
5917,885
5918,885
5919,582
5920,579
5921,1107
5922,1196
5923,1233
5924,1154
5925,1135
5926,1148
5927,569
5928,570
5929,571
5930,940
5931,941
5932,939
5933,819
5934,805
5935,627
5936,992
5937,978
5938,992
5939,1101
5940,1097
5941,1097
5942,1097
5943,1063
5944,874
5945,1382
5946,1384
5947,652
5948,643
5949,509
5950,509
5951,801
5952,801
5953,801
5954,835
5955,1189
5956,1185
5957,950
5958,907
5959,887
5960,992
5961,1049
5962,513
5963,473
5964,515
5965,909
5966,912
5967,912
5968,912
5969,912
5970,912
5971,520
5972,501
5973,946
5974,638
5975,1525
5976,1522
5977,1518
5978,1519
5979,1118
5980,1115
5981,1100
5982,735
5983,742
5984,733
5985,718
5986,716
5987,719
5988,688
5989,703
5990,1011
5991,1004
5992,1005
5993,990
5994,1228
5995,867
5996,830
5997,830
5998,20
5999,20
6000,20
6001,662
6002,662
6003,663
6004,663
6005,716
6006,716
6007,716
6008,683
6009,760
6010,751
6011,822
6012,824
6013,824
6014,836
6015,977
6016,1043
6017,1054
6018,1030
6019,1029
6020,1033
6021,1186
6022,1192
6023,1191
6024,1186
6025,949
6026,950
6027,927
6028,927
6029,925
6030,917
6031,918
6032,913
6033,974
6034,977
6035,279
6036,270
6037,1112
6038,1109
6039,1110
6040,1305
6041,1205
6042,1192
6043,537
6044,518
6045,892
6046,890
6047,893
6048,314
6049,313
6050,87
6051,858
6052,846
6053,799
6054,848
6055,864
6056,855
6057,857
6058,857
6059,1779
6060,1780
6061,1781
6062,1781
6063,983
6064,951
6065,1393
6066,1395
6067,774
6068,761
6069,638
6070,1061
6071,1062
6072,1062
6073,1062
6074,991
6075,989
6076,1019
6077,1019
6078,1050
6079,1049
6080,1185
6081,1186
6082,1264
6083,1261
6084,1261
6085,1261
6086,1261
6087,1225
6088,606
6089,607
6090,607
6091,606
6092,634
6093,635
6094,1028
6095,1045
6096,820
6097,825
6098,819
6099,819
6100,1070
6101,925
6102,881
6103,880
6104,888
6105,1093
6106,1096
6107,1095
6108,1406
6109,1429
6110,1128
6111,1130
6112,1131
6113,1131
6114,717
6115,715
6116,867
6117,826
6118,1355
6119,1346
6120,1345
6121,1098
6122,1104
6123,1108
6124,1204
6125,1210
6126,1208
6127,1208
6128,987
6129,989
6130,806
6131,1013
6132,1010
6133,1009
6134,1441
6135,1444
6136,1450
6137,1449
6138,664
6139,669
6140,1250
6141,1279
6142,1273
6143,919
6144,929
6145,1098
6146,1177
6147,1181
6148,1127
6149,1106
6150,581
6151,582
6152,798
6153,798
6154,781
6155,781
6156,1113
6157,1128
6158,1076
6159,1071
6160,1077
6161,1079
6162,1091
6163,1091
6164,414
6165,568
6166,557
6167,1043
6168,796
6169,795
6170,839
6171,830
6172,830
6173,830
6174,926
6175,918
6176,1022
6177,1033
6178,1019
6179,1019
6180,734
6181,1318
6182,1204
6183,1185
6184,1183
6185,1182
6186,614
6187,603
6188,568
6189,528
6190,1372
6191,1374
6192,1416
6193,1508
6194,1513
6195,791
6196,781
6197,920
6198,917
6199,923
6200,1159
6201,1159
6202,1159
6203,1159
6204,1299
6205,1302
6206,832
6207,845
6208,835
6209,835
6210,876
6211,871
6212,1581
6213,1604
6214,1596
6215,919
6216,905
6217,908
6218,1082
6219,1112
6220,1112
6221,1181
6222,1242
6223,868
6224,920
6225,918
6226,1279
6227,1294
6228,1292
6229,1292
6230,1292
6231,1040
6232,1040
6233,1041
6234,1205
6235,1264
6236,1317
6237,1050
6238,1056
6239,774
6240,751
6241,1462
6242,1457
6243,1456
6244,1456
6245,751
6246,750
6247,749
6248,1355
6249,1349
6250,1349
6251,1349
6252,904
6253,900
6254,899
6255,900
6256,1197
6257,1176
6258,687
6259,671
6260,1477
6261,1475
6262,1474
6263,1474
6264,1093
6265,1083
6266,1041
6267,1195
6268,1194
6269,1208
6270,1192
6271,1249
6272,1093
6273,1022
6274,1018
6275,1028
6276,1028
6277,1027
6278,1115
6279,1109
6280,633
6281,672
6282,1318
6283,1324
6284,1203
6285,1101
6286,1102
6287,1203
6288,1468
6289,1471
6290,1464
6291,668
6292,626
6293,630
6294,747
6295,772
6296,621
6297,624
6298,621
6299,1366
6300,1372
6301,1371
6302,693
6303,713
6304,713
6305,713
6306,1004
6307,1007
6308,886
6309,887
6310,886
6311,886
6312,1043
6313,1077
6314,839
6315,815
6316,792
6317,1009
6318,1017
6319,1301
6320,887
6321,767
6322,753
6323,755
6324,754
6325,1435
6326,713
6327,714
6328,715
6329,716
6330,653
6331,654
6332,559
6333,772
6334,755
6335,667
6336,696
6337,696
6338,696
6339,534
6340,534
6341,911
6342,909
6343,912
6344,1120
6345,1120
6346,1260
6347,1345
6348,1389
6349,1395
6350,1400
6351,1400
6352,1311
6353,1423
6354,1237
6355,1236
6356,1232
6357,1232
6358,1383
6359,1181
6360,1182
6361,1459
6362,1459
6363,1460
6364,1203
6365,1294
6366,1302
6367,1302
6368,1104
6369,1101
6370,823
6371,917
6372,1052
6373,1053
6374,1177
6375,1143
6376,1146
6377,1145
6378,1146
6379,1145
6380,1177
6381,1177
6382,939
6383,939
6384,1198
6385,1186
6386,912
6387,912
6388,885
6389,1308
6390,1306
6391,1306
6392,1410
6393,726
6394,746
6395,695
6396,695
6397,695
6398,1075
6399,1082
6400,1141
6401,559
6402,464
6403,866
6404,874
6405,871
6406,1131
6407,1131
6408,1126
6409,775
6410,767
6411,770
6412,768
6413,768
6414,703
6415,870
6416,836
6417,1331
6418,1317
6419,1317
6420,981
6421,979
6422,1076
6423,1079
6424,1079
6425,1079
6426,879
6427,877
6428,1101
6429,1172
6430,1164
6431,1160
6432,1162
6433,1046
6434,844
6435,635
6436,633
6437,590
6438,698
6439,700
6440,948
6441,965
6442,876
6443,879
6444,879
6445,1106
6446,1106
6447,1109
6448,1108
6449,797
6450,980
6451,797
6452,970
6453,700
6454,681
6455,1309
6456,1361
6457,1173
6458,1173
6459,994
6460,1005
6461,1006
6462,864
6463,864
6464,933
6465,907
6466,911
6467,911
6468,912
6469,913
6470,1211
6471,1302
6472,1312
6473,1290
6474,827
6475,826
6476,1170
6477,1170
6478,854
6479,848
6480,848
6481,1052
6482,1052
6483,1053
6484,1225
6485,1231
6486,1230
6487,1230
6488,1257
6489,1679
6490,1351
6491,1342
6492,1343
6493,533
6494,540
6495,540
6496,687
6497,683
6498,655
6499,652
6500,646
6501,645
6502,792
6503,791
6504,837
6505,840
6506,835
6507,1100
6508,1098
6509,1098
6510,1298
6511,1294
6512,1408
6513,1412
6514,1408
6515,834
6516,889
6517,480
6518,479
6519,480
6520,479
6521,561
6522,480
6523,480
6524,560
6525,1064
6526,1065
6527,1065
6528,1205
6529,1208
6530,1171
6531,1175
6532,1172
6533,1232
6534,1227
6535,1164
6536,1221
6537,1211
6538,341
6539,340
6540,340
6541,1371
6542,1371
6543,1372
6544,663
6545,659
6546,659
6547,1186
6548,1227
6549,1227
6550,994
6551,1000
6552,2013
6553,1995
6554,1996
6555,1996
6556,1361
6557,1358
6558,1433
6559,1444
6560,1449
6561,1452
6562,1170
6563,1191
6564,962
6565,887
6566,943
6567,1114
6568,1112
6569,1112
6570,1110
6571,1405
6572,929
6573,928
6574,933
6575,660
6576,660
6577,659
6578,1293
6579,1291
6580,1667
6581,1623
6582,1626
6583,1627
6584,1830
6585,419
6586,433
6587,1027
6588,1024
6589,978
6590,1030
6591,1216
6592,1196
6593,1195
6594,779
6595,722
6596,781
6597,838
6598,844
6599,843
6600,877
6601,896
6602,888
6603,619
6604,619
6605,619
6606,961
6607,952
6608,1062
6609,1053
6610,1055
6611,870
6612,882
6613,883
6614,1030
6615,1038
6616,1038
6617,949
6618,965
6619,836
6620,848
6621,848
6622,847
6623,1356
6624,1349
6625,1172
6626,1163
6627,1163
6628,918
6629,916
6630,911
6631,1339
6632,1308
6633,963
6634,953
6635,952
6636,952
6637,1062
6638,1057
6639,733
6640,728
6641,728
6642,1197
6643,1199
6644,1203
6645,782
6646,785
6647,782
6648,723
6649,711
6650,724
6651,961
6652,958
6653,961
6654,1071
6655,1069
6656,1053
6657,1054
6658,1050
6659,839
6660,817
6661,1191
6662,1187
6663,1186
6664,1185
6665,1072
6666,1208
6667,959
6668,974
6669,974
6670,974
6671,1069
6672,1066
6673,803
6674,804
6675,804
6676,1123
6677,1122
6678,1192
6679,1195
6680,1173
6681,1195
6682,1197
6683,1194
6684,1194
6685,1169
6686,1166
6687,1382
6688,1381
6689,1378
6690,1022
6691,1024
6692,1047
6693,974
6694,944
6695,1176
6696,1177
6697,1169
6698,1169
6699,1137
6700,1132
6701,1148
6702,1148
6703,1005
6704,1142
6705,253
6706,785
6707,1262
6708,1270
6709,1850
6710,1888
6711,1907
6712,1907
6713,1727
6714,1707
6715,228
6716,833
6717,833
6718,1112
6719,1115
6720,1113
6721,981
6722,983
6723,976
6724,1478
6725,1478
6726,1479
6727,1160
6728,1125
6729,1585
6730,1585
6731,1586
6732,1589
6733,930
6734,968
6735,1167
6736,1156
6737,1156
6738,1156
6739,1129
6740,1111
6741,939
6742,1012
6743,1417
6744,1416
6745,1409
6746,1409
6747,730
6748,731
6749,636
6750,627
6751,630
6752,1027
6753,1028
6754,748
6755,765
6756,764
6757,908
6758,906
6759,908
6760,870
6761,864
6762,867
6763,1163
6764,1149
6765,1152
6766,933
6767,936
6768,935
6769,832
6770,835
6771,716
6772,725
6773,726
6774,962
6775,965
6776,963
6777,870
6778,867
6779,864
6780,864
6781,1951
6782,1989
6783,1261
6784,1263
6785,1264
6786,1134
6787,1132
6788,1168
6789,1001
6790,1005
6791,1009
6792,1012
6793,1009
6794,1320
6795,1329
6796,986
6797,933
6798,994
6799,962
6800,1033
6801,1033
6802,1032
6803,895
6804,748
6805,1097
6806,1091
6807,1089
6808,931
6809,961
6810,933
6811,1223
6812,1248
6813,1249
6814,705
6815,707
6816,1086
6817,1100
6818,1079
6819,1352
6820,1371
6821,1283
6822,836
6823,836
6824,826
6825,1866
6826,1853
6827,1855
6828,1154
6829,1152
6830,1157
6831,726
6832,725
6833,725
6834,1558
6835,1554
6836,1372
6837,976
6838,1362
6839,1331
6840,1332
6841,1331
6842,1179
6843,1113
6844,1289
6845,1284
6846,1284
6847,1283
6848,1107
6849,1245
6850,918
6851,927
6852,927
6853,926
6854,1121
6855,1118
6856,839
6857,813
6858,1828
6859,831
6860,1794
6861,1793
6862,880
6863,873
6864,885
6865,889
6866,1049
6867,827
6868,745
6869,763
6870,1431
6871,1446
6872,1434
6873,1156
6874,1139
6875,1137
6876,1142
6877,1137
6878,1139
6879,718
6880,1268
6881,0
6882,0
6883,0
6884,872
6885,873
6886,1051
6887,1052
6888,1052
6889,1053
6890,715
6891,713
6892,1125
6893,1121
6894,1120
6895,1120
6896,1241
6897,1245
6898,603
6899,606
6900,605
6901,606
6902,277
6903,0
6904,1184
6905,1156
6906,1177
6907,898
6908,886
6909,885
6910,1384
6911,920
6912,1091
6913,929
6914,927
6915,1418
6916,1423
6917,785
6918,784
6919,784
6920,1267
6921,1266
6922,1265
6923,1265
6924,1023
6925,962
6926,858
6927,858
6928,858
6929,599
6930,603
6931,603
6932,756
6933,753
6934,756
6935,931
6936,956
6937,929
6938,952
6939,958
6940,585
6941,581
6942,580
6943,581
6944,1636
6945,1631
6946,1214
6947,1212
6948,1212
6949,1361
6950,1356
6951,1359
6952,1255
6953,1257
6954,1213
6955,1229
6956,1240
6957,1000
6958,1001
6959,1002
6960,502
6961,504
6962,526
6963,856
6964,856
6965,855
6966,1176
6967,1186
6968,709
6969,705
6970,706
6971,1100
6972,1096
6973,1100
6974,1182
6975,1183
6976,1185
6977,1144
6978,1147
6979,1142
6980,917
6981,905
6982,1035
6983,1033
6984,1034
6985,940
6986,939
6987,940
6988,1066
6989,1074
6990,1070
6991,1518
6992,1653
6993,1635
6994,835
6995,836
6996,668
6997,668
6998,672
6999,1068
7000,1066
7001,1067
7002,902
7003,889
7004,897
7005,836
7006,844
7007,844
7008,1199
7009,1176
7010,1183
7011,1222
7012,1213
7013,1647
7014,1651
7015,1645
7016,1000
7017,1051
7018,989
7019,1596
7020,1510
7021,1514
7022,820
7023,817
7024,814
7025,974
7026,989
7027,974
7028,1007
7029,1006
7030,1005
7031,890
7032,889
7033,997
7034,989
7035,993
7036,1220
7037,1266
7038,1268
7039,888
7040,1069
7041,1138
7042,1142
7043,1135
7044,1142
7045,1164
7046,626
7047,544
7048,577
7049,1085
7050,1085
7051,1085
7052,1097
7053,1109
7054,1116
7055,1118
7056,1147
7057,1122
7058,1122
7059,718
7060,713
7061,911
7062,915
7063,914
7064,1523
7065,1517
7066,1516
7067,826
7068,823
7069,1412
7070,1416
7071,1416
7072,1415
7073,1465
7074,1458
7075,1116
7076,1181
7077,1183
7078,1420
7079,936
7080,1121
7081,279
7082,975
7083,975
7084,1108
7085,1093
7086,1095
7087,1173
7088,1128
7089,1463
7090,1454
7091,1455
7092,1455
7093,1199
7094,1213
7095,1088
7096,1084
7097,911
7098,914
7099,914
7100,1503
7101,1285
7102,1306
7103,1078
7104,1070
7105,1066
7106,1067
7107,933
7108,228
7109,1041
7110,1026
7111,1011
7112,1027
7113,1002
7114,1002
7115,1503
7116,1446
7117,698
7118,696
7119,696
7120,696
7121,933
7122,953
7123,1532
7124,1560
7125,1658
7126,1657
7127,1224
7128,1207
7129,2817
7130,2819
7131,986
7132,960
7133,959
7134,959
7135,1119
7136,1134
7137,1123
7138,1189
7139,1189
7140,1179
7141,1284
7142,1139
7143,1286
7144,1290
7145,1289
7146,1289
7147,968
7148,943
7149,1196
7150,1122
7151,1074
7152,1076
7153,1044
7154,1335
7155,1334
7156,1332
7157,1096
7158,1098
7159,1098
7160,1063
7161,1057
7162,2561
7163,2589
7164,1270
7165,991
7166,989
7167,989
7168,927
7169,929
7170,930
7171,1345
7172,1465
7173,1368
7174,1367
7175,791
7176,785
7177,1185
7178,1189
7179,1791
7180,1795
7181,1794
7182,1103
7183,1107
7184,1101
7185,988
7186,993
7187,990
7188,1215
7189,1222
7190,1215
7191,1734
7192,1730
7193,1730
7194,1447
7195,1475
7196,1031
7197,1000
7198,1021
7199,1167
7200,1165
7201,1165
7202,683
7203,679
7204,456
7205,1206
7206,1184
7207,1136
7208,1125
7209,1124
7210,1174
7211,1179
7212,1180
7213,1050
7214,1049
7215,1048
7216,600
7217,594
7218,595
7219,1197
7220,1080
7221,1082
7222,946
7223,953
7224,952
7225,1374
7226,1364
7227,1233
7228,1238
7229,1238
7230,1261
7231,1267
7232,1293
7233,1086
7234,1089
7235,1097
7236,772
7237,779
7238,829
7239,831
7240,838
7241,839
7242,552
7243,641
7244,740
7245,857
7246,619
7247,887
7248,880
7249,887
7250,777
7251,773
7252,1138
7253,1134
7254,1135
7255,1134
7256,994
7257,1000
7258,841
7259,839
7260,840
7261,1371
7262,1341
7263,1347
7264,1115
7265,1138
7266,1141
7267,647
7268,649
7269,646
7270,761
7271,747
7272,751
7273,756
7274,745
7275,923
7276,904
7277,1019
7278,1022
7279,1030
7280,876
7281,880
7282,696
7283,1062
7284,956
7285,1023
7286,1113
7287,1122
7288,1120
7289,1120
7290,882
7291,881
7292,1075
7293,1161
7294,1148
7295,1040
7296,1036
7297,1036
7298,1184
7299,1172
7300,1077
7301,1050
7302,1107
7303,1108
7304,1477
7305,1457
7306,1109
7307,1111
7308,805
7309,819
7310,800
7311,1140
7312,1142
7313,1141
7314,1292
7315,1305
7316,1353
7317,523
7318,524
7319,524
7320,883
7321,880
7322,909
7323,1074
7324,1068
7325,1068
7326,748
7327,753
7328,1160
7329,1161
7330,1160
7331,558
7332,556
7333,566
7334,1220
7335,1219
7336,1219
7337,852
7338,852
7339,852
7340,910
7341,907
7342,908
7343,857
7344,858
7345,857
7346,827
7347,822
7348,936
7349,929
7350,934
7351,720
7352,729
7353,729
7354,1274
7355,1270
7356,1198
7357,1200
7358,1210
7359,1117
7360,1115
7361,1115
7362,1092
7363,1194
7364,1207
7365,1322
7366,1321
7367,1319
7368,1169
7369,1156
7370,1196
7371,972
7372,969
7373,1225
7374,1220
7375,1220
7376,1567
7377,1805
7378,1868
7379,1032
7380,1030
7381,1033
7382,1036
7383,1036
7384,1036
7385,1044
7386,1043
7387,1044
7388,1137
7389,1181
7390,1305
7391,1308
7392,1308
7393,1273
7394,1273
7395,1274
7396,770
7397,768
7398,767
7399,1405
7400,1400
7401,1399
7402,2556
7403,2703
7404,751
7405,746
7406,733
7407,707
7408,705
7409,706
7410,1125
7411,1134
7412,1156
7413,1117
7414,1110
7415,1441
7416,1420
7417,1349
7418,1349
7419,1905
7420,1901
7421,1400
7422,1373
7423,1375
7424,1460
7425,1394
7426,1487
7427,1159
7428,1156
7429,1155
7430,1432
7431,1440
7432,1413
7433,1216
7434,1211
7435,1165
7436,1185
7437,1161
7438,1019
7439,1016
7440,1402
7441,1441
7442,1408
7443,1409
7444,1043
7445,1033
7446,1037
7447,1436
7448,1457
7449,1520
7450,1528
7451,1522
7452,1522
7453,1425
7454,1422
7455,1364
7456,426
7457,426
7458,1321
7459,1330
7460,1288
7461,844
7462,826
7463,735
7464,737
7465,737
7466,737
7467,1149
7468,1145
7469,875
7470,869
7471,869
7472,786
7473,789
7474,791
7475,1044
7476,1047
7477,1231
7478,1222
7479,1223
7480,1000
7481,996
7482,987
7483,908
7484,924
7485,921
7486,922
7487,1293
7488,1282
7489,833
7490,830
7491,832
7492,1089
7493,1061
7494,1073
7495,1941
7496,1762
7497,1417
7498,1415
7499,1418
7500,959
7501,948
7502,954
7503,1151
7504,1142
7505,986
7506,988
7507,984
7508,665
7509,669
7510,668
7511,794
7512,798
7513,801
7514,632
7515,646
7516,646
7517,1094
7518,1109
7519,1110
7520,2735
7521,1398
7522,2551
7523,1130
7524,1128
7525,770
7526,767
7527,769
7528,1192
7529,1191
7530,1192
7531,1339
7532,1318
7533,1320
7534,1674
7535,1679
7536,1679
7537,927
7538,934
7539,1290
7540,1417
7541,1419
7542,1261
7543,1269
7544,1312
7545,656
7546,634
7547,633
7548,1389
7549,1358
7550,1472
7551,1481
7552,1253
7553,1255
7554,1255
7555,1255
7556,766
7557,764
7558,741
7559,1202
7560,1207
7561,1207
7562,867
7563,861
7564,861
7565,861
7566,861
7567,1178
7568,768
7569,1245
7570,745
7571,742
7572,742
7573,742
7574,1588
7575,1590
7576,1140
7577,1137
7578,927
7579,927
7580,1203
7581,1208
7582,1196
7583,1252
7584,1251
7585,1691
7586,1686
7587,1656
7588,1655
7589,797
7590,791
7591,804
7592,808
7593,1024
7594,1013
7595,1013
7596,1341
7597,1318
7598,2232
7599,2275
7600,2275
7601,1539
7602,1535
7603,1534
7604,1308
7605,1306
7606,946
7607,953
7608,952
7609,952
7610,1548
7611,1549
7612,1726
7613,1729
7614,1311
7615,1311
7616,1303
7617,1301
7618,975
7619,975
7620,975
7621,975
7622,975
7623,1031
7624,1013
7625,1035
7626,1035
7627,1035
7628,1083
7629,789
7630,1129
7631,1113
7632,1240
7633,1241
7634,1108
7635,1226
7636,1233
7637,1230
7638,1060
7639,1186
7640,1052
7641,1355
7642,1357
7643,1356
7644,1078
7645,1078
7646,1077
7647,647
7648,632
7649,632
7650,1068
7651,1268
7652,1279
7653,1282
7654,1246
7655,972
7656,972
7657,972
7658,874
7659,871
7660,1196
7661,1192
7662,1199
7663,1139
7664,1165
7665,1164
7666,995
7667,993
7668,994
7669,994
7670,748
7671,745
