,0
5773,23
5774,151
5775,151
5776,95
5777,93
5778,92
5779,123
5780,123
5781,124
5782,84
5783,61
5784,61
5785,19
5786,19
5787,19
5788,443
5789,435
5790,440
5791,61
5792,59
5793,0
5794,0
5795,0
5796,24
5797,24
5798,24
5799,236
5800,275
5801,274
5802,25
5803,25
5804,25
5805,74
5806,76
5807,307
5808,306
5809,306
5810,292
5811,298
5812,299
5813,181
5814,184
5815,166
5816,166
5817,166
5818,166
5819,94
5820,94
5821,94
5822,41
5823,41
5824,41
5825,28
5826,28
5827,89
5828,91
5829,225
5830,224
5831,370
5832,370
5833,38
5834,42
5835,192
5836,193
5837,193
5838,193
5839,21
5840,21
5841,29
5842,28
5843,36
5844,36
5845,36
5846,36
5847,408
5848,406
5849,410
5850,306
5851,311
5852,311
5853,94
5854,93
5855,93
5856,93
5857,28
5858,28
5859,28
5860,369
5861,365
5862,365
5863,44
5864,44
5865,126
5866,128
5867,208
5868,207
5869,196
5870,192
5871,194
5872,445
5873,444
5874,444
5875,19
5876,19
5877,19
5878,19
5879,320
5880,320
5881,124
5882,126
5883,126
5884,126
5885,27
5886,27
5887,27
5888,578
5889,339
5890,293
5891,292
5892,332
5893,335
5894,237
5895,268
5896,268
5897,116
5898,114
5899,114
5900,114
5901,40
5902,60
5903,42
5904,24
5905,69
5906,69
5907,114
5908,114
5909,27
5910,27
5911,27
5912,27
5913,31
5914,35
5915,30
5916,34
5917,193
5918,192
5919,192
5920,19
5921,20
5922,19
5923,53
5924,53
5925,53
5926,84
5927,79
5928,176
5929,274
5930,277
5931,24
5932,24
5933,24
5934,76
5935,76
5936,96
5937,19
5938,19
5939,18
5940,23
5941,23
5942,104
5943,104
5944,104
5945,104
5946,306
5947,314
5948,36
5949,36
5950,36
5951,14
5952,14
5953,14
5954,240
5955,253
5956,256
5957,256
5958,121
5959,119
5960,119
5961,162
5962,162
5963,139
5964,139
5965,192
5966,203
5967,215
5968,60
5969,58
5970,83
5971,83
5972,83
5973,66
5974,64
5975,60
5976,23
5977,19
5978,19
5979,96
5980,96
5981,96
5982,96
5983,96
5984,96
5985,154
5986,149
5987,104
5988,665
5989,662
5990,384
5991,389
5992,389
5993,77
5994,71
5995,71
5996,205
5997,206
5998,130
5999,98
6000,98
6001,98
6002,30
6003,30
6004,30
6005,26
6006,28
6007,27
6008,27
6009,419
6010,422
6011,414
6012,414
6013,242
6014,244
6015,64
6016,64
6017,64
6018,332
6019,332
6020,334
6021,241
6022,291
6023,239
6024,241
6025,14
6026,30
6027,30
6028,30
6029,242
6030,242
6031,242
6032,242
6033,497
6034,502
6035,23
6036,23
6037,23
6038,64
6039,63
6040,31
6041,31
6042,31
6043,340
6044,340
6045,340
6046,172
6047,182
6048,181
6049,31
6050,31
6051,174
6052,173
6053,172
6054,201
6055,179
6056,179
6057,138
6058,28
6059,26
6060,103
6061,103
6062,104
6063,104
6064,21
6065,21
6066,24
6067,24
6068,24
6069,58
6070,58
6071,60
6072,59
6073,161
6074,148
6075,409
6076,399
6077,417
6078,24
6079,24
6080,229
6081,185
6082,28
6083,24
6084,24
6085,24
6086,112
6087,112
6088,91
6089,238
6090,205
6091,135
6092,104
6093,104
6094,73
6095,76
6096,76
6097,29
6098,29
6099,29
6100,327
6101,354
6102,39
6103,39
6104,39
6105,14
6106,14
6107,13
6108,24
6109,24
6110,291
6111,296
6112,296
6113,87
6114,165
6115,162
6116,149
6117,204
6118,200
6119,186
6120,148
6121,160
6122,164
6123,164
6124,22
6125,22
6126,113
6127,113
6128,234
6129,238
6130,237
6131,167
6132,201
6133,198
6134,129
6135,126
6136,126
6137,126
6138,13
6139,13
6140,13
6141,108
6142,84
6143,82
6144,82
6145,232
6146,243
6147,33
6148,33
6149,34
6150,33
6151,33
6152,429
6153,439
6154,469
6155,344
6156,344
6157,24
6158,24
6159,24
6160,246
6161,262
6162,261
6163,261
6164,297
6165,297
6166,64
6167,27
6168,27
6169,27
6170,27
6171,19
6172,119
6173,120
6174,119
6175,226
6176,227
6177,227
6178,227
6179,22
6180,22
6181,23
6182,144
6183,144
6184,144
6185,153
6186,153
6187,153
6188,153
6189,94
6190,96
6191,75
6192,123
6193,21
6194,21
6195,54
6196,79
6197,79
6198,35
6199,35
6200,35
6201,70
6202,70
6203,41
6204,26
6205,23
6206,330
6207,330
6208,330
6209,330
6210,330
6211,199
6212,200
6213,24
6214,23
6215,141
6216,141
6217,141
6218,27
6219,26
6220,26
6221,61
6222,61
6223,60
6224,68
6225,121
6226,28
6227,31
6228,31
6229,31
6230,182
6231,179
6232,54
6233,54
6234,97
6235,95
6236,96
6237,348
6238,348
6239,78
6240,24
6241,23
6242,23
6243,23
6244,24
6245,24
6246,271
6247,272
6248,272
6249,133
6250,133
6251,25
6252,25
6253,25
6254,91
6255,91
6256,91
6257,91
6258,98
6259,94
6260,94
6261,214
6262,212
6263,210
6264,39
6265,39
6266,187
6267,186
6268,187
6269,26
6270,24
6271,83
6272,63
6273,63
6274,129
6275,133
6276,134
6277,229
6278,229
6279,160
6280,160
6281,160
6282,160
6283,160
6284,26
6285,26
6286,473
6287,448
6288,255
6289,254
6290,254
6291,26
6292,26
6293,26
6294,76
6295,104
6296,247
6297,248
6298,247
6299,24
6300,24
6301,24
6302,24
6303,104
6304,103
6305,26
6306,26
6307,26
6308,26
6309,26
6310,26
6311,25
6312,25
6313,25
6314,363
6315,360
6316,360
6317,439
6318,455
6319,262
6320,263
6321,263
6322,111
6323,94
6324,94
6325,26
6326,26
6327,26
6328,450
6329,504
6330,523
6331,248
6332,249
6333,231
6334,187
6335,182
6336,28
6337,26
6338,27
6339,33
6340,32
6341,33
6342,33
6343,171
6344,172
6345,111
6346,113
6347,471
6348,472
6349,471
6350,471
6351,188
6352,188
6353,27
6354,27
6355,27
6356,482
6357,482
6358,478
6359,178
6360,178
6361,178
6362,178
6363,41
6364,284
6365,327
6366,327
6367,327
6368,300
6369,294
6370,23
6371,24
6372,21
6373,21
6374,21
6375,21
6376,21
6377,63
6378,17
6379,17
6380,17
6381,17
6382,38
6383,37
6384,94
6385,93
6386,94
6387,162
6388,162
6389,161
6390,202
6391,207
6392,360
6393,356
6394,362
6395,23
6396,23
6397,23
6398,63
6399,63
6400,63
6401,55
6402,53
6403,54
6404,219
6405,217
6406,219
6407,0
6408,0
6409,0
6410,290
6411,290
6412,138
6413,276
6414,279
6415,26
6416,27
6417,27
6418,455
6419,454
6420,454
6421,455
6422,78
6423,76
6424,26
6425,26
6426,26
6427,26
6428,26
6429,25
6430,24
6431,186
6432,186
6433,186
6434,187
6435,112
6436,113
6437,21
6438,21
6439,21
6440,24
6441,24
6442,24
6443,264
6444,265
6445,265
6446,265
6447,28
6448,28
6449,191
6450,190
6451,395
6452,399
6453,398
6454,398
6455,16
6456,16
6457,16
6458,16
6459,104
6460,103
6461,22
6462,19
6463,37
6464,37
6465,149
6466,150
6467,23
6468,23
6469,442
6470,444
6471,17
6472,18
6473,18
6474,18
6475,181
6476,58
6477,59
6478,62
6479,37
6480,37
6481,202
6482,159
6483,113
6484,113
6485,113
6486,113
6487,151
6488,151
6489,151
6490,161
6491,176
6492,176
6493,503
6494,500
6495,58
6496,81
6497,23
6498,23
6499,142
6500,140
6501,140
6502,216
6503,211
6504,211
6505,80
6506,79
6507,78
6508,121
6509,109
6510,24
6511,25
6512,25
6513,25
6514,25
6515,96
6516,96
6517,159
6518,160
6519,43
6520,42
6521,42
6522,248
6523,242
6524,28
6525,28
6526,28
6527,26
6528,91
6529,104
6530,93
6531,76
6532,78
6533,78
6534,98
6535,136
6536,68
6537,69
6538,56
6539,28
6540,28
6541,28
6542,138
6543,119
6544,119
6545,119
6546,119
6547,117
6548,342
6549,340
6550,23
6551,0
6552,0
6553,15
6554,15
6555,15
6556,31
6557,32
6558,68
6559,68
6560,68
6561,68
6562,19
6563,21
6564,78
6565,78
6566,188
6567,189
6568,188
6569,179
6570,65
6571,60
6572,24
6573,24
6574,24
6575,24
6576,24
6577,34
6578,31
6579,31
6580,31
6581,15
6582,14
6583,15
6584,15
6585,15
6586,50
6587,51
6588,51
6589,219
6590,217
6591,111
6592,111
6593,111
6594,111
6595,35
6596,34
6597,34
6598,24
6599,25
6600,56
6601,107
6602,109
6603,32
6604,32
6605,32
6606,37
6607,37
6608,37
6609,24
6610,24
6611,21
6612,11
6613,11
6614,11
6615,11
6616,411
6617,548
6618,104
6619,104
6620,162
6621,161
6622,159
6623,147
6624,147
6625,145
6626,193
6627,194
6628,201
6629,65
6630,66
6631,75
6632,76
6633,76
6634,213
6635,206
6636,206
6637,289
6638,290
6639,289
6640,289
6641,389
6642,394
6643,216
6644,217
6645,92
6646,92
6647,143
6648,138
6649,136
6650,139
6651,399
6652,276
6653,276
6654,275
6655,316
6656,301
6657,127
6658,128
6659,124
6660,124
6661,508
6662,526
6663,61
6664,41
6665,41
6666,41
6667,61
6668,154
6669,155
6670,18
6671,105
6672,105
6673,105
6674,105
6675,95
6676,95
6677,62
6678,34
6679,34
6680,291
6681,292
6682,175
6683,28
6684,28
6685,14
6686,14
6687,14
6688,14
6689,313
6690,314
6691,73
6692,73
6693,73
6694,68
6695,67
6696,24
6697,24
6698,69
6699,69
6700,69
6701,154
6702,154
6703,155
6704,155
6705,96
6706,96
6707,97
6708,97
6709,118
6710,116
6711,24
6712,24
6713,24
6714,31
6715,31
6716,31
6717,32
6718,32
6719,31
6720,290
6721,186
6722,77
6723,77
6724,40
6725,41
6726,40
6727,39
6728,40
6729,40
6730,63
6731,62
6732,62
6733,62
6734,164
6735,163
6736,163
6737,61
6738,134
6739,135
6740,135
6741,252
6742,251
6743,242
6744,28
6745,27
6746,27
6747,27
6748,23
6749,23
6750,71
6751,71
6752,71
6753,71
6754,102
6755,102
6756,102
6757,84
6758,52
6759,24
6760,24
6761,24
6762,14
6763,14
6764,93
6765,94
6766,84
6767,105
6768,105
6769,105
6770,105
6771,105
6772,169
6773,167
6774,39
6775,39
6776,156
6777,156
6778,28
6779,28
6780,28
6781,67
6782,265
6783,264
6784,510
6785,506
6786,507
6787,81
6788,81
6789,81
6790,324
6791,307
6792,310
6793,0
6794,0
6795,0
6796,0
6797,0
6798,23
6799,23
6800,23
6801,23
6802,106
6803,24
6804,24
6805,24
6806,24
6807,191
6808,166
6809,23
6810,23
6811,24
6812,24
6813,24
6814,19
6815,21
6816,21
6817,11
6818,11
6819,11
6820,156
6821,156
6822,156
6823,25
6824,25
6825,83
6826,82
6827,84
6828,26
6829,26
6830,26
6831,58
6832,58
6833,58
6834,58
6835,73
6836,66
6837,46
6838,46
6839,59
6840,28
6841,28
6842,27
6843,29
6844,29
6845,36
6846,34
6847,34
6848,269
6849,267
6850,87
6851,87
6852,88
6853,26
6854,26
6855,26
6856,26
6857,27
6858,27
6859,27
6860,201
6861,197
6862,26
6863,23
6864,23
6865,36
6866,37
6867,37
6868,31
6869,29
6870,19
6871,19
6872,19
6873,19
6874,273
6875,209
6876,210
6877,210
6878,209
6879,252
6880,24
6881,24
6882,24
6883,24
6884,62
6885,61
6886,38
6887,38
6888,164
6889,162
6890,162
6891,161
6892,160
6893,186
6894,187
6895,187
6896,259
6897,262
6898,273
6899,281
6900,281
6901,14
6902,14
6903,14
6904,14
6905,14
6906,21
6907,23
6908,20
6909,20
6910,25
6911,25
6912,25
6913,188
6914,184
6915,217
6916,248
6917,249
6918,250
6919,491
6920,540
6921,268
6922,302
6923,239
6924,237
6925,237
6926,327
6927,347
6928,240
6929,30
6930,31
6931,31
6932,31
6933,31
6934,137
6935,131
6936,131
6937,18
6938,363
6939,364
6940,364
6941,130
6942,129
6943,129
6944,241
6945,237
6946,239
6947,0
6948,0
6949,0
6950,0
6951,22
6952,22
6953,19
6954,19
6955,345
6956,342
6957,216
6958,216
6959,209
6960,210
6961,105
6962,106
6963,153
6964,152
6965,152
6966,152
6967,192
6968,26
6969,32
6970,32
6971,31
6972,28
6973,28
6974,209
6975,210
6976,212
6977,289
6978,328
6979,327
6980,29
6981,29
6982,29
6983,26
6984,26
6985,26
6986,25
6987,25
6988,26
6989,26
6990,26
6991,26
6992,0
6993,0
6994,103
6995,104
6996,104
6997,104
6998,104
6999,218
7000,218
7001,136
7002,136
7003,129
7004,128
7005,128
7006,138
7007,138
7008,101
7009,101
7010,101
7011,101
7012,24
7013,24
7014,314
7015,28
7016,134
7017,132
7018,132
7019,19
7020,19
7021,49
7022,49
7023,50
7024,79
7025,76
7026,79
7027,152
7028,0
7029,0
7030,0
7031,0
7032,0
7033,0
7034,0
7035,0
7036,24
7037,24
7038,24
7039,24
7040,65
7041,68
7042,611
7043,583
7044,588
7045,19
7046,19
7047,136
7048,135
7049,169
7050,135
7051,135
7052,67
7053,67
7054,28
7055,27
7056,257
7057,290
7058,291
7059,44
7060,44
7061,44
7062,24
7063,24
7064,24
7065,23
7066,23
7067,0
7068,48
7069,48
7070,49
7071,49
7072,42
7073,39
7074,45
7075,11
7076,0
7077,0
7078,0
7079,0
7080,167
7081,167
7082,165
7083,209
7084,210
7085,366
7086,369
7087,373
7088,373
7089,374
7090,87
7091,93
7092,93
7093,93
7094,246
7095,244
7096,400
7097,139
7098,139
7099,139
7100,124
7101,187
7102,187
7103,187
7104,186
7105,133
7106,133
7107,133
7108,40
7109,334
7110,331
7111,335
7112,354
7113,352
7114,349
7115,141
7116,141
7117,143
7118,143
7119,175
7120,176
7121,211
7122,289
7123,281
7124,280
7125,280
7126,281
7127,103
7128,103
7129,26
7130,26
7131,26
7132,186
7133,186
7134,26
7135,27
7136,27
7137,23
7138,23
7139,21
7140,284
7141,283
7142,286
7143,285
7144,285
7145,270
7146,276
7147,64
7148,86
7149,303
7150,248
7151,79
7152,21
7153,19
7154,122
7155,120
7156,121
7157,121
7158,101
7159,101
7160,337
7161,325
7162,114
7163,96
7164,96
7165,96
7166,43
7167,42
7168,457
7169,459
7170,458
7171,458
7172,90
7173,91
7174,86
7175,71
7176,71
7177,71
7178,528
7179,516
7180,343
7181,340
7182,340
7183,340
7184,84
7185,84
7186,204
7187,229
7188,24
7189,24
7190,24
7191,24
7192,248
7193,237
7194,198
7195,197
7196,246
7197,66
7198,64
7199,64
7200,223
7201,229
7202,148
7203,147
7204,148
7205,43
7206,43
7207,43
7208,88
7209,89
7210,91
7211,71
7212,71
7213,71
7214,28
7215,28
7216,28
7217,28
7218,26
7219,26
7220,26
7221,21
7222,112
7223,109
7224,109
7225,287
7226,292
7227,28
7228,28
7229,28
7230,28
7231,26
7232,26
7233,79
7234,79
7235,77
7236,220
7237,219
7238,219
7239,219
7240,271
7241,271
7242,301
7243,296
7244,294
7245,29
7246,29
7247,189
7248,189
7249,189
7250,24
7251,24
7252,24
7253,25
7254,24
7255,27
7256,27
7257,27
7258,27
7259,187
7260,185
7261,0
7262,0
7263,0
7264,0
7265,164
7266,169
7267,307
7268,307
7269,307
7270,36
7271,36
7272,36
7273,55
7274,54
7275,54
7276,54
7277,148
7278,194
7279,229
7280,234
7281,236
7282,99
7283,236
7284,0
7285,0
7286,0
7287,156
7288,156
7289,156
7290,156
7291,155
7292,49
7293,67
7294,224
7295,239
7296,239
7297,239
7298,239
7299,174
7300,173
7301,24
7302,24
7303,24
7304,24
7305,152
7306,152
7307,131
7308,386
7309,384
7310,212
7311,212
7312,281
7313,280
7314,281
7315,280
7316,339
7317,317
7318,21
7319,21
7320,21
7321,21
7322,14
7323,374
7324,378
7325,375
7326,354
7327,359
7328,360
7329,148
7330,148
7331,146
7332,28
7333,28
7334,28
7335,27
7336,27
7337,177
7338,177
7339,179
7340,54
7341,54
7342,54
7343,56
7344,174
7345,172
7346,54
7347,54
7348,54
7349,17
7350,17
7351,17
7352,31
7353,30
7354,191
7355,194
7356,194
7357,194
7358,81
7359,79
7360,68
7361,67
7362,68
7363,28
7364,27
7365,350
7366,348
7367,350
7368,350
7369,26
7370,26
7371,0
7372,0
7373,312
7374,317
7375,316
7376,319
7377,180
7378,180
7379,106
7380,106
7381,106
7382,106
7383,25
7384,25
7385,25
7386,226
7387,54
7388,54
7389,54
7390,54
7391,73
7392,73
7393,73
7394,73
7395,27
7396,31
7397,31
7398,31
7399,39
7400,39
7401,39
7402,395
7403,216
7404,217
7405,28
7406,28
7407,28
7408,161
7409,161
7410,161
7411,121
7412,121
7413,121
7414,121
7415,55
7416,55
7417,177
7418,236
7419,26
7420,27
7421,27
7422,24
7423,24
7424,24
7425,55
7426,57
7427,38
7428,38
7429,38
7430,38
7431,86
7432,86
7433,86
7434,86
7435,235
7436,91
7437,91
7438,23
7439,22
7440,22
7441,28
7442,28
7443,28
7444,44
7445,121
7446,121
7447,191
7448,161
7449,193
7450,193
7451,74
7452,74
7453,77
7454,77
7455,77
7456,171
7457,194
7458,192
7459,26
7460,26
7461,111
7462,114
7463,118
7464,154
7465,151
7466,151
7467,47
7468,46
7469,46
7470,46
7471,61
7472,61
7473,290
7474,291
7475,188
7476,189
7477,139
7478,138
7479,118
7480,116
7481,115
7482,13
7483,13
7484,25
7485,25
7486,44
7487,36
7488,36
7489,36
7490,138
7491,135
7492,39
7493,43
7494,0
7495,0
7496,0
7497,0
7498,58
7499,59
7500,26
7501,26
7502,29
7503,28
7504,37
7505,38
7506,291
7507,292
7508,292
7509,292
7510,27
7511,28
7512,129
7513,147
7514,28
7515,28
7516,28
7517,0
7518,0
7519,0
7520,0
7521,340
7522,340
7523,266
7524,266
7525,266
7526,81
7527,81
7528,229
7529,226
7530,226
7531,226
7532,93
7533,93
7534,0
7535,0
7536,0
7537,306
7538,311
7539,28
7540,28
7541,28
7542,28
7543,97
7544,97
7545,385
7546,384
7547,407
7548,28
7549,28
7550,26
7551,104
7552,103
7553,103
7554,28
7555,28
7556,51
7557,51
7558,50
7559,47
7560,445
7561,345
7562,443
7563,103
7564,101
7565,101
7566,101
7567,722
7568,718
7569,159
7570,159
7571,246
7572,247
7573,24
7574,24
7575,24
7576,24
7577,23
7578,20
7579,345
7580,340
7581,339
7582,339
7583,72
7584,72
7585,207
7586,206
7587,350
7588,350
7589,347
7590,169
7591,169
7592,169
7593,31
7594,30
7595,31
7596,159
7597,162
7598,28
7599,28
7600,28
7601,28
7602,90
7603,90
7604,90
7605,25
7606,25
7607,28
7608,111
7609,113
7610,113
7611,43
7612,43
7613,30
7614,31
7615,31
7616,227
7617,254
7618,229
7619,246
7620,246
7621,246
7622,28
7623,28
7624,24
7625,24
7626,24
7627,24
7628,21
7629,14
7630,14
7631,28
7632,30
7633,31
7634,33
7635,342
7636,341
7637,341
7638,277
7639,277
7640,277
7641,277
7642,288
7643,300
7644,337
7645,337
7646,67
7647,67
7648,67
7649,194
7650,195
7651,196
7652,29
7653,29
7654,29
7655,321
7656,321
7657,29
7658,29
7659,29
7660,29
7661,81
7662,79
7663,79
7664,206
7665,201
7666,58
7667,56
7668,27
7669,56
7670,57
7671,57
7672,57
7673,57
7674,57
7675,57
7676,87
7677,112
7678,24
7679,21
7680,21
7681,21
7682,21
7683,21
7684,84
7685,64
7686,183
7687,184
7688,184
7689,184
7690,184
7691,26
7692,91
7693,90
7694,28
7695,28
7696,28
7697,28
7698,21
7699,21
7700,379
7701,377
7702,380
7703,349
7704,129
7705,102
7706,103
7707,136
7708,137
7709,137
7710,259
7711,258
7712,259
7713,54
7714,39
7715,31
7716,31
7717,151
7718,152
7719,152
7720,28
7721,28
7722,28
7723,28
7724,51
7725,51
7726,33
7727,31
7728,31
7729,219
7730,219
7731,219
7732,97
7733,98
7734,99
7735,180
7736,177
7737,177
7738,134
7739,114
7740,114
7741,238
7742,239
7743,237
7744,82
7745,81
7746,81
7747,24
7748,24
7749,24
7750,200
7751,199
7752,199
7753,43
7754,26
7755,26
7756,225
7757,224
7758,225
7759,225
7760,225
7761,91
7762,88
7763,26
7764,26
7765,217
7766,352
7767,126
7768,318
7769,315
7770,314
7771,116
7772,114
7773,39
7774,39
7775,39
7776,65
7777,63
7778,63
7779,350
7780,257
7781,256
7782,256
7783,74
7784,56
7785,56
7786,56
7787,84
7788,84
7789,84
7790,84
7791,80
7792,81
7793,81
7794,81
7795,460
7796,479
7797,806
7798,89
7799,86
7800,86
7801,86
7802,86
7803,109
7804,113
7805,68
7806,48
7807,48
7808,48
7809,102
7810,114
7811,28
7812,28
7813,28
7814,29
7815,29
7816,29
7817,24
7818,20
7819,21
7820,53
7821,30
7822,38
7823,19
7824,39
7825,38
7826,155
7827,153
7828,153
7829,153
7830,337
7831,340
7832,70
7833,73
7834,73
7835,43
7836,43
7837,43
7838,124
7839,123
7840,123
7841,33
7842,33
7843,196
7844,605
7845,602
7846,0
7847,0
7848,0
7849,337
7850,337
7851,337
7852,264
7853,262
7854,262
7855,246
7856,245
7857,306
7858,307
7859,331
7860,691
7861,684
7862,687
7863,78
7864,78
7865,78
7866,136
7867,136
7868,136
7869,21
7870,21
7871,21
7872,21
7873,138
7874,136
7875,136
7876,354
7877,354
7878,324
7879,23
7880,161
7881,159
7882,159
7883,182
7884,69
7885,73
7886,28
7887,28
7888,28
7889,28
7890,26
7891,26
7892,221
7893,225
7894,224
7895,71
7896,72
7897,89
7898,89
7899,24
7900,64
7901,64
7902,64
7903,64
7904,33
7905,36
7906,35
7907,26
7908,26
7909,26
7910,84
7911,19
7912,19
7913,19
7914,126
7915,126
7916,128
7917,43
7918,43
7919,43
7920,147
7921,148
7922,165
7923,164
7924,164
7925,84
7926,85
7927,84
7928,28
7929,28
7930,31
7931,33
7932,33
7933,33
7934,355
7935,360
7936,33
7937,33
7938,38
7939,25
7940,25
7941,25
7942,179
7943,182
7944,182
7945,27
7946,27
7947,27
7948,27
7949,143
7950,144
7951,281
7952,281
7953,281
7954,281
7955,26
7956,26
7957,26
7958,28
7959,28
7960,134
7961,134
7962,24
7963,24
7964,42
7965,42
7966,42
7967,178
7968,179
7969,178
7970,105
7971,104
7972,158
7973,159
7974,159
7975,159
7976,78
7977,79
7978,78
7979,61
7980,61
7981,62
7982,104
7983,104
7984,179
7985,181
7986,180
7987,58
7988,58
7989,58
7990,79
7991,252
7992,209
7993,76
7994,76
7995,76
7996,574
7997,564
7998,535
7999,28
8000,28
8001,28
8002,161
8003,238
8004,238
8005,238
8006,102
8007,102
8008,102
8009,28
8010,28
8011,28
8012,28
8013,28
8014,26
8015,25
8016,25
8017,123
8018,128
8019,127
8020,42
8021,41
8022,154
8023,154
8024,337
8025,337
8026,340
8027,410
8028,410
8029,28
8030,28
8031,89
8032,89
8033,89
8034,89
8035,198
8036,198
8037,28
8038,28
8039,28
8040,28
8041,33
8042,33
8043,28
8044,28
8045,28
8046,26
8047,25
8048,25
8049,59
8050,60
8051,26
8052,26
8053,26
8054,236
8055,235
8056,236
8057,236
8058,188
8059,187
8060,284
8061,271
8062,24
8063,24
8064,24
8065,186
8066,189
8067,189
8068,26
8069,26
8070,26
8071,26
8072,98
8073,131
8074,157
8075,156
8076,125
8077,123
8078,126
8079,126
8080,26
8081,25
8082,28
8083,28
8084,28
8085,33
8086,34
8087,37
8088,37
8089,366
8090,367
8091,29
8092,29
8093,29
8094,31
8095,31
8096,30
8097,138
8098,137
8099,110
8100,43
8101,42
8102,91
8103,93
8104,91
8105,320
8106,320
8107,321
8108,57
8109,57
8110,56
8111,24
8112,24
8113,24
8114,255
8115,256
8116,24
8117,24
8118,24
8119,110
8120,111
8121,111
8122,193
8123,212
8124,114
8125,114
8126,115
8127,0
8128,0
8129,0
8130,0
8131,178
8132,179
8133,90
8134,89
8135,94
8136,55
8137,56
8138,56
8139,56
8140,109
8141,24
8142,24
8143,24
8144,28
8145,62
8146,28
8147,28
8148,145
8149,141
8150,287
8151,259
8152,258
8153,121
8154,124
8155,124
8156,247
8157,246
8158,246
8159,0
8160,0
8161,23
8162,24
8163,24
8164,51
8165,49
8166,53
8167,219
8168,219
8169,219
8170,390
8171,344
8172,344
8173,344
8174,183
8175,183
8176,287
8177,288
8178,287
8179,530
8180,533
8181,535
8182,180
8183,171
8184,140
8185,140
8186,141
8187,207
8188,204
8189,134
8190,181
8191,181
8192,181
8193,71
8194,71
8195,63
8196,63
8197,62
8198,62
8199,109
8200,110
8201,143
8202,145
8203,369
8204,362
8205,362
8206,362
8207,28
8208,28
8209,357
8210,356
8211,379
8212,54
8213,33
8214,33
8215,249
8216,248
8217,248
8218,248
8219,174
8220,174
8221,26
8222,27
8223,28
8224,28
8225,28
8226,181
8227,440
8228,92
8229,93
8230,93
8231,54
8232,63
8233,61
8234,61
8235,38
8236,38
8237,38
8238,38
8239,124
8240,125
8241,35
8242,36
8243,18
8244,18
8245,169
8246,169
8247,0
8248,23
8249,28
8250,28
8251,28
8252,28
8253,161
8254,162
8255,196
8256,196
8257,269
8258,279
8259,279
8260,66
8261,65
8262,78
8263,78
8264,78
8265,78
8266,39
8267,41
8268,93
8269,93
8270,93
8271,93
8272,106
8273,106
8274,389
8275,410
8276,504
8277,504
8278,504
8279,483
8280,0
8281,0
8282,28
8283,28
8284,28
8285,28
8286,187
8287,188
8288,0
8289,0
8290,0
8291,0
8292,121
8293,122
8294,121
8295,121
8296,118
8297,118
8298,20
8299,40
8300,40
8301,41
8302,40
8303,41
8304,41
8305,147
8306,146
8307,136
8308,144
8309,147
8310,143
8311,149
8312,93
8313,91
8314,294
8315,289
8316,350
8317,391
8318,391
8319,167
8320,167
8321,28
8322,28
8323,28
8324,28
8325,18
8326,83
8327,8
8328,116
8329,116
8330,112
8331,297
8332,301
8333,305
8334,307
8335,28
8336,28
8337,27
8338,28
8339,72
8340,72
8341,0
8342,50
8343,50
8344,50
8345,387
8346,389
8347,216
8348,216
8349,216
8350,216
8351,28
8352,28
8353,26
8354,27
8355,423
8356,422
8357,423
8358,422
8359,302
8360,302
8361,186
8362,217
8363,215
8364,249
8365,295
8366,172
8367,179
8368,179
8369,249
8370,247
8371,248
8372,248
8373,300
8374,272
8375,756
8376,757
8377,756
8378,757
8379,261
8380,265
8381,229
8382,229
8383,229
8384,229
8385,647
8386,654
8387,67
8388,67
8389,329
8390,325
8391,325
8392,331
8393,337
8394,272
8395,271
8396,271
8397,271
8398,271
8399,32
8400,32
8401,30
8402,30
8403,30
8404,51
8405,51
8406,33
8407,33
8408,33
8409,27
8410,27
8411,25
8412,86
8413,83
8414,32
8415,33
8416,32
8417,32
8418,50
8419,49
8420,33
8421,33
8422,33
8423,326
8424,397
8425,397
8426,139
8427,141
8428,48
8429,48
8430,48
8431,48
8432,68
8433,68
8434,217
8435,223
8436,224
8437,224
8438,660
8439,660
8440,309
8441,309
8442,309
8443,395
8444,398
8445,398
8446,209
8447,156
8448,138
8449,149
8450,158
8451,232
8452,232
8453,335
8454,335
8455,335
8456,135
8457,137
8458,138
8459,19
8460,19
8461,19
8462,306
8463,314
8464,314
8465,69
8466,69
8467,69
8468,26
8469,26
8470,26
8471,26
8472,160
8473,133
8474,137
8475,138
8476,138
8477,138
8478,164
8479,53
8480,53
8481,52
8482,113
8483,114
8484,113
8485,96
8486,70
8487,69
8488,101
8489,98
8490,99
8491,54
8492,54
8493,216
8494,215
8495,214
8496,28
8497,28
8498,28
8499,28
8500,22
8501,22
8502,105
8503,103
8504,102
8505,103
8506,136
8507,24
8508,24
8509,24
8510,24
8511,387
8512,387
8513,273
8514,311
8515,311
8516,311
8517,311
8518,119
8519,176
8520,177
8521,175
8522,647
8523,642
8524,341
8525,352
8526,357
8527,357
8528,31
8529,32
8530,76
8531,79
8532,81
8533,44
8534,46
8535,25
8536,25
8537,25
8538,25
8539,33
8540,33
8541,24
8542,24
8543,24
8544,24
8545,24
8546,24
8547,119
8548,119
8549,119
8550,104
8551,104
8552,45
8553,46
8554,46
8555,49
8556,376
8557,377
8558,377
8559,19
8560,69
8561,30
8562,30
8563,30
8564,26
8565,24
8566,219
8567,185
8568,185
8569,109
8570,128
8571,128
